                 team_name game_date season period minutes_remaining seconds_remaining shot_made_flag                     action_type      shot_type
1    Golden State Warriors   11/1/16   2016      1                 9                28       shot_yes            Alley Oop Layup shot 2PT Field Goal
2    Golden State Warriors   2/23/17   2016      4                10                16       shot_yes            Alley Oop Layup shot 2PT Field Goal
3    Golden State Warriors   2/25/17   2016      3                 5                30       shot_yes               Cutting Dunk Shot 2PT Field Goal
4    Golden State Warriors   3/21/17   2016      4                 8                56       shot_yes  Cutting Finger Roll Layup Shot 2PT Field Goal
5    Golden State Warriors  11/21/16   2016      2                 4                39       shot_yes  Cutting Finger Roll Layup Shot 2PT Field Goal
6    Golden State Warriors  12/30/16   2016      4                 7                17       shot_yes  Cutting Finger Roll Layup Shot 2PT Field Goal
7    Golden State Warriors   11/7/16   2016      4                 7                46       shot_yes  Cutting Finger Roll Layup Shot 2PT Field Goal
8    Golden State Warriors   12/5/16   2016      2                 8                55       shot_yes  Cutting Finger Roll Layup Shot 2PT Field Goal
9    Golden State Warriors  11/25/16   2016      4                 7                31       shot_yes  Cutting Finger Roll Layup Shot 2PT Field Goal
10   Golden State Warriors  11/13/16   2016      2                 8                47       shot_yes  Cutting Finger Roll Layup Shot 2PT Field Goal
11   Golden State Warriors   11/7/16   2016      3                10                17       shot_yes  Cutting Finger Roll Layup Shot 2PT Field Goal
12   Golden State Warriors   3/28/17   2016      1                 6                44       shot_yes              Cutting Layup Shot 2PT Field Goal
13   Golden State Warriors  12/10/16   2016      2                 5                 5        shot_no              Cutting Layup Shot 2PT Field Goal
14   Golden State Warriors    2/4/17   2016      3                 8                29       shot_yes              Cutting Layup Shot 2PT Field Goal
15   Golden State Warriors  12/28/16   2016      1                11                49       shot_yes              Cutting Layup Shot 2PT Field Goal
16   Golden State Warriors  11/21/16   2016      2                 2                42        shot_no              Cutting Layup Shot 2PT Field Goal
17   Golden State Warriors  11/13/16   2016      3                 4                51       shot_yes              Cutting Layup Shot 2PT Field Goal
18   Golden State Warriors    1/6/17   2016      1                 3                 2       shot_yes              Cutting Layup Shot 2PT Field Goal
19   Golden State Warriors  12/10/16   2016      2                 7                30       shot_yes              Cutting Layup Shot 2PT Field Goal
20   Golden State Warriors  10/28/16   2016      2                 4                 4       shot_yes              Cutting Layup Shot 2PT Field Goal
21   Golden State Warriors   1/25/17   2016      3                11                10       shot_yes              Cutting Layup Shot 2PT Field Goal
22   Golden State Warriors   3/16/17   2016      1                 7                28       shot_yes              Cutting Layup Shot 2PT Field Goal
23   Golden State Warriors   3/20/17   2016      2                 0                55       shot_yes              Cutting Layup Shot 2PT Field Goal
24   Golden State Warriors   12/5/16   2016      1                 6                34       shot_yes              Cutting Layup Shot 2PT Field Goal
25   Golden State Warriors   12/5/16   2016      3                 9                32       shot_yes              Cutting Layup Shot 2PT Field Goal
26   Golden State Warriors  12/15/16   2016      1                 2                56       shot_yes              Cutting Layup Shot 2PT Field Goal
27   Golden State Warriors   2/10/17   2016      1                 7                29        shot_no              Cutting Layup Shot 2PT Field Goal
28   Golden State Warriors   1/20/17   2016      1                 5                43       shot_yes              Cutting Layup Shot 2PT Field Goal
29   Golden State Warriors   1/16/17   2016      4                 9                14       shot_yes              Cutting Layup Shot 2PT Field Goal
30   Golden State Warriors    3/2/17   2016      2                10                52       shot_yes              Cutting Layup Shot 2PT Field Goal
31   Golden State Warriors    3/2/17   2016      2                11                47       shot_yes              Cutting Layup Shot 2PT Field Goal
32   Golden State Warriors    1/2/17   2016      2                 2                 5       shot_yes              Cutting Layup Shot 2PT Field Goal
33   Golden State Warriors   3/28/17   2016      1                11                18       shot_yes              Cutting Layup Shot 2PT Field Goal
34   Golden State Warriors   3/18/17   2016      4                 9                58       shot_yes              Cutting Layup Shot 2PT Field Goal
35   Golden State Warriors    1/8/17   2016      2                 7                38       shot_yes              Cutting Layup Shot 2PT Field Goal
36   Golden State Warriors  12/22/16   2016      2                 6                45       shot_yes              Cutting Layup Shot 2PT Field Goal
37   Golden State Warriors   11/7/16   2016      1                11                21       shot_yes              Cutting Layup Shot 2PT Field Goal
38   Golden State Warriors    1/8/17   2016      3                10                24       shot_yes              Cutting Layup Shot 2PT Field Goal
39   Golden State Warriors  11/13/16   2016      4                 9                 4       shot_yes              Cutting Layup Shot 2PT Field Goal
40   Golden State Warriors  12/25/16   2016      1                 0                 0       shot_yes              Cutting Layup Shot 2PT Field Goal
41   Golden State Warriors   3/20/17   2016      2                 1                28       shot_yes              Cutting Layup Shot 2PT Field Goal
42   Golden State Warriors   2/25/17   2016      2                11                41       shot_yes              Cutting Layup Shot 2PT Field Goal
43   Golden State Warriors   11/1/16   2016      1                 1                21       shot_yes              Cutting Layup Shot 2PT Field Goal
44   Golden State Warriors  12/11/16   2016      4                11                45       shot_yes              Cutting Layup Shot 2PT Field Goal
45   Golden State Warriors   3/28/17   2016      1                 9                25        shot_no              Cutting Layup Shot 2PT Field Goal
46   Golden State Warriors  11/21/16   2016      2                 7                11       shot_yes              Cutting Layup Shot 2PT Field Goal
47   Golden State Warriors   3/26/17   2016      2                 6                41       shot_yes              Cutting Layup Shot 2PT Field Goal
48   Golden State Warriors   12/5/16   2016      1                 3                26        shot_no              Cutting Layup Shot 2PT Field Goal
49   Golden State Warriors    1/8/17   2016      2                 6                 5       shot_yes              Cutting Layup Shot 2PT Field Goal
